y	x1	x2
5.0	3.64317	3.61151
3.0	3.32735	3.33138
5.0	3.65209	3.63649
3.0	3.96782	3.97705
4.0	4.00375	4.02363
3.0	2.92994	2.91682
5.0	4.04373	3.99301
4.0	3.83731	3.8346
3.0	4.75963	4.76286
3.0	3.31188	3.30491
3.0	2.93752	2.96107
3.0	3.67317	3.67932
3.0	3.10683	3.094
4.0	4.10099	4.12812
3.0	2.78602	2.76862
3.0	4.09263	4.09925
3.0	3.38229	3.29592
3.0	3.39287	3.39611
3.0	3.11455	3.06
3.0	3.1853	3.19573
3.0	3.37293	3.34714
5.0	3.85997	3.91412
3.0	2.9919	3.06057
4.0	4.05782	4.08039
4.0	4.38955	4.396
5.0	3.8625	3.86673
3.0	3.2385	3.28008
3.0	3.72566	3.73371
4.0	4.25053	4.24213
3.0	3.49334	3.48006
3.0	3.04329	3.05117
3.0	3.463	3.44781
2.0	3.1478	3.15213
3.0	3.8713	3.86938
3.0	3.17044	3.06463
3.0	3.53003	3.58879
5.0	4.08115	4.06197
3.0	3.26377	3.22383
3.0	3.35691	3.4313
3.0	3.70932	3.70328
3.0	3.19599	3.19926
4.0	3.75805	3.7805
3.0	3.35817	3.38369
4.0	4.34941	4.35541
4.0	3.7047	3.71671
3.0	2.94793	3.03439
3.0	3.1969	3.19099
5.0	4.1009	4.12861
1.0	2.85223	2.82675
3.0	3.28668	3.29674
3.0	3.42403	3.40934
3.0	3.2201	3.23177
4.0	3.90251	3.90357
3.0	3.72652	3.74012
4.0	3.71556	3.69461
3.0	3.332	3.36348
4.0	4.42328	4.41775
4.0	3.17086	3.18473
3.0	2.22699	2.22537
4.0	3.55	3.56962
3.0	3.20187	3.2044
4.0	3.8446	3.92214
4.0	3.8747	3.90213
5.0	3.86223	3.8802
4.0	3.88125	3.86725
4.0	3.7094	3.70437
5.0	4.43598	4.45537
5.0	3.9421	3.93758
3.0	3.74973	3.74404
3.0	3.20443	3.21427
4.0	3.61567	3.61781
3.0	3.39062	3.40539
4.0	3.70161	3.70296
4.0	3.75472	3.73841
3.0	3.53457	3.52142
3.0	2.86372	2.86411
5.0	4.67681	4.68208
4.0	4.13182	4.21591
4.0	3.46255	3.45596
4.0	3.8249	3.87097
3.0	3.60535	3.57591
3.0	3.44246	3.43959
3.0	3.82434	3.85776
5.0	3.70806	3.7118
4.0	3.42552	3.47711
3.0	3.11992	3.11291
3.0	3.33153	3.33387
4.0	4.22378	4.26268
4.0	3.36305	3.3812
2.0	3.80864	3.81025
4.0	3.96307	3.95234
3.0	3.29506	3.2923
4.0	3.77893	3.77692
4.0	3.78672	3.83744
3.0	3.58134	3.539
4.0	3.53601	3.54927
4.0	3.64791	3.64254
4.0	3.78294	3.81765
3.0	3.26933	3.28679
1.0	2.97502	3.00379
2.0	2.47728	2.45998
4.0	4.29948	4.30134
3.0	3.05397	3.04099
3.0	3.10668	3.15369
3.0	3.56574	3.55405
2.0	3.64457	3.63029
5.0	3.84782	3.79475
3.0	3.41952	3.42515
3.0	3.28419	3.32742
4.0	3.42536	3.41472
4.0	3.87919	3.8737
3.0	3.04832	3.09165
4.0	4.03319	4.02279
4.0	4.53208	4.51538
3.0	3.46313	3.44222
3.0	3.59496	3.57537
4.0	3.14982	3.12435
4.0	4.13681	4.11733
3.0	2.97409	3.01143
5.0	4.23371	4.22687
4.0	4.20749	4.21365
4.0	3.67068	3.69344
3.0	3.68998	3.68697
5.0	4.33343	4.34084
4.0	3.83103	3.82959
3.0	2.96777	2.98311
5.0	4.4266	4.40749
4.0	3.60566	3.60612
4.0	3.76285	3.74623
4.0	4.04056	4.02598
3.0	3.69051	3.67075
3.0	3.22676	3.22567
4.0	3.11139	3.08418
4.0	3.94196	3.94922
3.0	3.54942	3.56227
3.0	3.57584	3.62584
4.0	3.8177	3.81578
1.0	2.88132	2.87989
4.0	3.73512	3.73658
3.0	3.20955	3.24236
4.0	3.8394	3.84009
3.0	3.84924	3.83401
3.0	2.97017	3.05772
3.0	3.21005	3.2212
2.0	4.253	4.27984
5.0	3.52288	3.55062
4.0	3.77945	3.78934
1.0	2.70318	2.71721
4.0	4.19554	4.16317
4.0	3.709	3.69991
4.0	3.92789	3.92598
3.0	3.38241	3.41901
3.0	3.06024	3.06292
4.0	4.12063	4.12865
3.0	3.53613	3.54059
4.0	3.84323	3.86672
4.0	3.88096	3.88026
4.0	3.51385	3.50708
2.0	3.16964	3.13546
4.0	4.24523	4.2424
5.0	4.3392	4.34807
3.0	3.16025	3.19644
3.0	3.35695	3.35639
3.0	3.20499	3.20293
3.0	3.30233	3.29974
3.0	3.94838	3.97171
3.0	3.48417	3.54815
3.0	3.82429	3.82819
5.0	3.53105	3.48617
5.0	3.81407	3.79105
3.0	3.62242	3.63907
3.0	3.30327	3.34414
4.0	2.96492	2.95266
4.0	3.79629	3.77439
4.0	3.86327	3.87281
3.0	3.0761	3.07442
5.0	4.87076	4.87418
3.0	3.91346	3.89987
3.0	3.70781	3.71369
4.0	3.3155	3.31523
4.0	3.48216	3.46444
2.0	3.51444	3.51742
4.0	3.24594	3.23966
5.0	3.79163	3.80848
5.0	4.31182	4.32148
3.0	3.14215	3.11534
3.0	3.40744	3.40152
4.0	3.8631	3.89908
2.0	4.06001	4.05303
3.0	3.02447	3.04341
3.0	2.98701	2.97868
4.0	3.93719	3.92707
5.0	4.14089	4.16148
5.0	4.10685	4.10951
3.0	3.25558	3.28608
4.0	3.99808	3.97437
4.0	3.96007	3.94825
1.0	3.17899	3.19195
4.0	3.52853	3.52278
3.0	2.4002	2.3953
4.0	3.95219	3.93671
4.0	3.84181	3.78946
4.0	3.77457	3.78181
5.0	3.69464	3.68746
3.0	3.05746	3.04587
4.0	3.92892	3.92021
4.0	3.24808	3.25561
3.0	4.07117	4.07686
3.0	3.6895	3.67983
4.0	3.91521	3.87238
3.0	3.7106	3.71146
3.0	3.41227	3.48847
3.0	3.23373	3.23469
2.0	4.02584	4.00182
1.0	3.10796	3.096
3.0	2.87338	2.88952
4.0	3.17706	3.19942
4.0	3.71824	3.71732
4.0	3.94029	3.9606
4.0	3.99697	4.02637
4.0	4.50338	4.49686
3.0	2.86447	2.85527
5.0	2.84383	2.88982
5.0	4.55997	4.5462
3.0	3.47345	3.49863
1.0	3.54314	3.56948
4.0	3.99949	4.00745
5.0	4.1551	4.17436
4.0	3.44911	3.42553
4.0	3.75852	3.79273
3.0	3.79884	3.79565
4.0	4.26505	4.24496
5.0	4.19299	4.20502
4.0	3.84833	3.86323
3.0	3.33748	3.3315
4.0	3.47516	3.46204
3.0	3.80485	3.7692
2.0	2.51987	2.54789
4.0	3.60767	3.6046
4.0	3.32785	3.33067
4.0	3.94493	3.93329
4.0	3.99068	3.97309
3.0	3.15233	3.13341
4.0	4.50303	4.5312
3.0	3.77427	3.76999
4.0	3.9916	3.99492
2.0	3.84243	3.82562
3.0	3.43282	3.4331
4.0	4.13458	4.1148
2.0	3.2379	3.23121
3.0	2.31928	2.36389
4.0	4.14833	4.14669
3.0	3.38742	3.42478
4.0	3.67488	3.64781
3.0	2.42251	2.41296
3.0	3.6704	3.65079
3.0	3.13203	3.13587
4.0	4.10908	4.1416
3.0	3.99038	3.97699
3.0	3.21667	3.17729
4.0	4.20322	4.22453
4.0	4.53348	4.59056
4.0	3.95802	3.92646
4.0	3.37855	3.38076
4.0	3.95587	3.97068
3.0	3.2398	3.28473
4.0	4.38217	4.38825
4.0	3.46953	3.46129
4.0	3.87534	3.87602
3.0	3.48952	3.45737
3.0	3.48721	3.47691
4.0	4.05322	4.0532
5.0	3.66115	3.66544
3.0	2.99585	2.98488
4.0	4.0492	4.03772
4.0	3.74353	3.72463
4.0	3.52375	3.52476
4.0	3.3893	3.3967
3.0	3.40208	3.44032
4.0	4.24512	4.22937
5.0	4.45011	4.4554
4.0	3.94053	3.95
4.0	3.86982	3.87118
4.0	4.09567	4.10367
4.0	3.82733	3.85124
3.0	3.72855	3.77872
3.0	3.99239	3.96064
5.0	4.10922	4.12297
3.0	3.07652	3.06566
5.0	3.29263	3.31124
3.0	4.08113	4.09102
3.0	3.67925	3.6532
5.0	3.32516	3.33047
2.0	3.31917	3.32554
5.0	4.20196	4.20574
5.0	3.83136	3.82728
4.0	4.03867	4.0299
4.0	4.16446	4.16576
4.0	3.78342	3.7598
4.0	3.68546	3.70549
4.0	4.00432	4.01525
4.0	3.21732	3.19807
3.0	2.92443	2.9325
4.0	3.84705	3.85308
2.0	3.57762	3.58107
4.0	3.55921	3.52668
5.0	4.4845	4.49651
4.0	3.11317	3.06632
1.0	3.36479	3.36299
4.0	4.08434	4.07679
4.0	3.76979	3.75089
5.0	4.39704	4.4438
4.0	3.76478	3.74628
4.0	3.35513	3.30056
2.0	2.63188	2.70161
4.0	3.83612	3.84011
4.0	3.98209	3.97553
2.0	3.58542	3.62635
3.0	2.83176	2.8401
4.0	3.65969	3.68828
4.0	3.29828	3.29949
3.0	2.19697	2.19204
4.0	3.30512	3.27306
3.0	3.11902	3.11078
4.0	3.699	3.65748
3.0	3.81636	3.76631
4.0	4.40752	4.4224
2.0	2.91831	2.92817
3.0	3.1681	3.16244
2.0	2.79925	2.78813
3.0	3.22577	3.18468
3.0	3.75848	3.75078
4.0	3.5592	3.57248
3.0	3.249	3.26397
1.0	3.11089	3.09566
5.0	4.17474	4.19147
4.0	3.8304	3.84572
4.0	3.94947	3.95649
3.0	3.96879	3.93435
4.0	3.86869	3.88599
3.0	4.02378	4.03471
3.0	3.44332	3.38718
4.0	3.32404	3.3585
4.0	4.01237	4.01189
3.0	3.84468	3.89336
4.0	4.06985	4.05699
4.0	3.83617	3.86461
2.0	3.14667	3.16883
3.0	3.48898	3.47363
5.0	4.00288	3.99328
4.0	3.80872	3.80612
3.0	3.44265	3.47826
3.0	3.20235	3.22917
4.0	4.07088	4.11245
3.0	3.34705	3.3285
3.0	3.39794	3.39537
4.0	3.66435	3.70155
3.0	3.97838	3.95977
2.0	2.79283	2.83362
4.0	4.04296	4.01363
4.0	3.61348	3.59791
5.0	4.1861	4.19223
5.0	4.16656	4.16076
4.0	3.31889	3.359
5.0	4.05946	4.08474
3.0	2.99575	3.0336
5.0	4.01026	4.00523
3.0	3.65918	3.63372
3.0	3.52918	3.52074
1.0	2.45934	2.43046
4.0	3.86166	3.88326
3.0	3.74904	3.76206
5.0	4.10229	4.05811
5.0	4.09989	4.08874
4.0	4.14901	4.20818
4.0	4.0259	3.98712
4.0	3.99614	3.99926
3.0	2.79537	2.82383
4.0	3.76132	3.73315
4.0	3.80646	3.7948
5.0	3.93013	3.9199
3.0	2.81716	2.77378
4.0	3.74322	3.75332
3.0	3.53142	3.51966
4.0	3.9186	3.89818
3.0	2.88252	2.88935
3.0	3.64206	3.61765
5.0	4.06288	4.01404
4.0	3.70811	3.68916
3.0	4.16769	4.1775
4.0	4.3615	4.35353
2.0	2.63899	2.6254
4.0	2.69855	2.77103
4.0	2.85995	2.87691
3.0	3.44342	3.43101
3.0	3.16602	3.17294
3.0	3.61034	3.62259
5.0	3.45989	3.4625
4.0	4.15679	4.12919
4.0	4.14658	4.04882
5.0	4.04615	4.08975
4.0	3.79238	3.77063
3.0	3.55504	3.59495
4.0	4.18006	4.18594
4.0	3.89289	3.89993
3.0	4.5968	4.61544
3.0	3.70895	3.72061
3.0	2.46456	2.43195
4.0	4.03168	3.98696
2.0	3.91758	3.89997
3.0	3.68393	3.67301
4.0	4.29728	4.31415
4.0	3.92526	3.96205
2.0	3.21858	3.21853
4.0	4.0898	4.07212
3.0	2.6751	2.66454
4.0	3.97012	3.98915
4.0	3.62409	3.62227
5.0	3.46539	3.47196
5.0	3.87583	3.87108
2.0	3.72388	3.7606
3.0	3.76387	3.76398
4.0	3.76729	3.74949
4.0	3.16656	3.2129
4.0	4.16271	4.19315
2.0	4.34656	4.37653
4.0	3.32387	3.33501
4.0	3.39931	3.36735
5.0	4.17416	4.19712
2.0	3.18037	3.17826
4.0	3.60683	3.66119
4.0	2.70042	2.76601
4.0	3.87819	3.87169
4.0	3.91478	3.89725
4.0	3.5461	3.55902
4.0	4.02022	4.01438
3.0	3.39066	3.38881
3.0	3.28167	3.28971
4.0	3.82021	3.81998
4.0	3.84656	3.85441
4.0	3.9699	3.95802
4.0	3.86624	3.88433
5.0	4.537	4.50691
4.0	3.94014	3.94953
4.0	3.62577	3.61145
3.0	3.35989	3.3739
3.0	3.32424	3.33939
4.0	4.2582	4.23014
3.0	3.94653	3.95392
4.0	4.06859	4.06744
4.0	3.64454	3.62219
5.0	4.68236	4.65622
4.0	3.25528	3.23817
4.0	3.52091	3.58779
3.0	3.29156	3.29343
4.0	4.0467	4.04704
3.0	3.13706	3.14292
4.0	3.64713	3.64306
4.0	3.75805	3.75274
4.0	4.17924	4.19736
4.0	3.61081	3.60745
3.0	3.738	3.74433
4.0	3.98192	3.97204
5.0	3.38972	3.37155
5.0	3.85523	3.85284
4.0	3.42271	3.41643
5.0	4.12932	4.16041
5.0	4.14426	4.16412
3.0	4.06424	4.05477
4.0	4.10226	4.09408
2.0	4.11239	4.08275
4.0	3.6038	3.56046
3.0	4.09293	4.07823
4.0	4.18625	4.19851
5.0	3.90911	3.9216
3.0	3.60523	3.5741
4.0	3.77495	3.8008
3.0	3.07485	3.04334
4.0	3.72771	3.73233
5.0	3.60977	3.5958
4.0	3.86312	3.89323
1.0	2.30646	2.31784
5.0	4.30576	4.27495
3.0	2.81771	2.83736
3.0	2.66197	2.6758
3.0	3.99651	3.99212
5.0	3.9104	3.91753
4.0	3.56642	3.61347
3.0	2.7646	2.74917
4.0	3.56994	3.58089
5.0	3.93139	3.92893
3.0	3.14054	3.13927
4.0	3.98386	3.97639
5.0	4.48797	4.48903
4.0	3.83	3.83344
4.0	3.51781	3.52815
4.0	2.88621	2.94296
4.0	4.30735	4.29045
4.0	3.68814	3.67689
5.0	3.98977	3.95205
4.0	4.08449	4.07655
5.0	3.62856	3.58249
2.0	2.80678	2.83015
5.0	3.96214	3.97203
4.0	3.02793	3.0288
4.0	3.95554	3.98855
4.0	4.26415	4.29519
3.0	3.82942	3.83655
4.0	4.35716	4.36815
3.0	3.58825	3.60608
4.0	3.85332	3.85787
5.0	4.30174	4.28067
4.0	3.48206	3.47853
5.0	4.25713	4.27049
5.0	4.20404	4.20358
5.0	4.06545	4.07076
3.0	2.96542	2.95172
4.0	4.3403	4.33705
4.0	3.36925	3.36577
2.0	3.67144	3.69596
4.0	3.50742	3.5442
4.0	3.90843	3.8924
4.0	3.70921	3.71608
3.0	3.11666	3.06652
2.0	3.16733	3.14581
4.0	4.14269	4.16226
4.0	3.6261	3.59981
3.0	3.12169	3.09478
5.0	4.02214	3.99265
4.0	3.91554	3.90369
3.0	3.65569	3.68274
3.0	3.70156	3.70715
4.0	4.17569	4.15873
5.0	4.15216	4.14297
2.0	2.80567	2.74306
3.0	4.0978	4.09961
4.0	3.65012	3.61442
4.0	4.27399	4.25352
4.0	4.22453	4.25338
4.0	3.48259	3.55428
5.0	4.4082	4.36738
3.0	3.76456	3.77912
3.0	3.25669	3.23897
3.0	4.45821	4.45144
4.0	3.78167	3.76864
3.0	3.23943	3.23545
4.0	3.79025	3.79971
4.0	3.86079	3.94798
2.0	3.26662	3.26135
4.0	3.4321	3.41349
3.0	3.44398	3.44476
4.0	4.06747	4.06915
4.0	3.25055	3.26506
3.0	3.29518	3.30262
3.0	3.72399	3.73146
3.0	3.27139	3.28212
3.0	3.29839	3.30753
4.0	3.7222	3.71689
4.0	4.1184	4.09914
4.0	3.41136	3.40401
3.0	4.15123	4.13142
5.0	4.1255	4.11014
3.0	3.59377	3.56972
4.0	3.60636	3.61983
3.0	3.32362	3.30527
3.0	3.45543	3.45065
5.0	3.3854	3.41993
5.0	3.739	3.74064
4.0	4.25567	4.26135
3.0	3.24956	3.29155
4.0	3.91438	3.89632
4.0	3.61997	3.63421
3.0	3.86389	3.86911
4.0	3.91498	3.92304
4.0	4.22958	4.20953
3.0	3.44555	3.42661
4.0	3.855	3.85095
3.0	3.40305	3.40017
4.0	4.22557	4.20724
4.0	4.19318	4.1747
2.0	3.87881	3.89039
4.0	4.03017	4.0344
5.0	3.31013	3.32801
4.0	4.01256	3.95832
3.0	3.11083	3.09153
3.0	3.01927	3.03088
2.0	3.16796	3.18668
4.0	4.01772	3.9978
4.0	3.47177	3.43575
5.0	3.92296	3.97052
4.0	4.0671	4.05262
4.0	4.02591	4.04372
3.0	3.74661	3.75508
4.0	4.0999	4.11423
3.0	3.32035	3.32999
3.0	3.45772	3.52407
4.0	3.70276	3.65727
4.0	4.21259	4.19043
4.0	4.07456	4.11254
3.0	3.64041	3.63693
4.0	4.01135	3.97087
4.0	3.55895	3.55753
5.0	3.92281	3.90423
4.0	3.8259	3.82512
4.0	3.89153	3.9209
4.0	2.93593	2.949
3.0	3.71873	3.73833
4.0	3.81344	3.81652
3.0	3.55198	3.53523
5.0	4.56522	4.52832
3.0	3.15001	3.18385
2.0	2.42397	2.46837
3.0	3.99239	4.01951
4.0	4.01941	4.0152
4.0	3.79971	3.82614
4.0	4.00201	3.98517
3.0	3.53314	3.5617
3.0	3.52887	3.51918
4.0	3.38892	3.39268
4.0	3.85337	3.8482
3.0	3.06684	3.13974
4.0	4.08855	4.07188
4.0	3.35581	3.34834
5.0	3.47206	3.50376
4.0	3.90949	3.91278
4.0	3.37378	3.39846
3.0	4.16301	4.17691
3.0	3.32925	3.31352
4.0	3.19777	3.1961
4.0	4.01818	4.01021
4.0	3.92517	3.92794
4.0	3.8399	3.81029
4.0	3.9592	3.91336
4.0	4.18541	4.19641
4.0	3.32238	3.29787
4.0	4.23837	4.22636
4.0	3.79801	3.77895
3.0	3.62248	3.61587
2.0	2.59665	2.58364
3.0	3.64685	3.67001
4.0	3.54593	3.58659
4.0	3.4493	3.42244
3.0	2.81471	2.81827
4.0	3.87473	3.8751
4.0	3.91266	3.92554
3.0	3.35645	3.30778
4.0	3.80311	3.80121
5.0	3.77421	3.77274
3.0	3.4193	3.40324
2.0	3.89832	3.89874
4.0	4.15744	4.1674
4.0	3.81366	3.79092
3.0	3.72701	3.69833
5.0	4.2726	4.30611
3.0	2.95437	2.94789
4.0	4.19405	4.19204
4.0	3.54012	3.55227
4.0	3.98137	3.98071
4.0	3.81895	3.81092
3.0	4.35116	4.35039
4.0	2.75062	2.75124
2.0	3.52798	3.53292
3.0	3.37958	3.40311
2.0	3.36989	3.38371
3.0	3.22188	3.22459
4.0	4.35319	4.35657
4.0	3.33397	3.3891
4.0	4.156	4.1751
3.0	4.01982	4.00854
5.0	3.72948	3.73194
3.0	3.57526	3.57578
3.0	3.32264	3.3831
3.0	3.80864	3.81336
3.0	3.46044	3.45051
3.0	3.74496	3.74684
4.0	3.43814	3.48792
3.0	2.36037	2.3498
3.0	3.67531	3.68462
3.0	3.34097	3.34252
3.0	3.50211	3.48494
2.0	3.09536	3.09108
3.0	3.28985	3.2916
1.0	3.51923	3.53948
4.0	4.02759	4.06603
4.0	3.76352	3.75252
3.0	3.82964	3.79113
4.0	3.65734	3.6593
5.0	4.10501	4.09415
4.0	3.76669	3.75941
5.0	4.56582	4.54199
4.0	3.92699	3.92745
5.0	3.93263	3.93926
3.0	3.09737	3.10245
3.0	3.41052	3.37524
4.0	4.27724	4.30408
4.0	3.78467	3.78327
4.0	3.8739	3.86106
3.0	3.36748	3.37008
4.0	3.67803	3.68707
3.0	3.82685	3.81869
4.0	3.86863	3.8594
4.0	4.07443	4.07754
4.0	3.52267	3.50636
4.0	4.00725	4.02034
4.0	3.89246	3.90813
3.0	3.63024	3.64517
3.0	3.04104	3.08113
4.0	3.9283	3.92857
3.0	3.94409	3.96384
3.0	3.68915	3.69177
4.0	3.67223	3.69516
4.0	3.67114	3.6465
2.0	3.48207	3.47603
5.0	3.88896	3.88599
3.0	3.92277	3.93602
5.0	4.39184	4.35323
4.0	3.82394	3.81789
3.0	3.63867	3.64559
4.0	4.08413	4.07308
3.0	3.97094	3.91761
4.0	3.94746	3.93843
4.0	3.9047	3.92027
2.0	3.12988	3.15414
3.0	3.32666	3.35213
3.0	3.4806	3.50831
3.0	3.98856	3.97996
3.0	3.91576	3.94633
5.0	3.20537	3.22467
2.0	3.38505	3.41006
3.0	3.67915	3.64953
5.0	3.60632	3.59962
3.0	3.09137	3.06686
1.0	2.17599	2.17027
5.0	3.10155	3.09921
5.0	4.19904	4.17016
4.0	3.55211	3.52842
4.0	3.62365	3.59039
5.0	3.84826	3.85053
4.0	4.11361	4.11073
5.0	4.039	4.0339
2.0	3.39171	3.37577
4.0	4.04086	4.02855
4.0	3.88549	3.89069
3.0	3.2756	3.29953
4.0	4.18944	4.19922
3.0	3.50008	3.50164
4.0	3.19232	3.21051
4.0	4.12535	4.0641
3.0	3.25073	3.30061
3.0	3.75354	3.76058
4.0	4.4413	4.42516
4.0	3.71822	3.67538
5.0	4.37158	4.40897
2.0	3.47775	3.3968
3.0	2.9397	2.93502
5.0	4.23315	4.17896
4.0	3.58737	3.59548
3.0	3.99596	3.99345
4.0	3.42917	3.4289
4.0	3.87317	3.8649
3.0	3.47605	3.49489
1.0	3.01509	3.03749
4.0	4.22966	4.23238
5.0	3.98782	4.02163
4.0	3.12976	3.10167
4.0	3.86907	3.87844
3.0	3.31329	3.31037
4.0	3.14641	3.17754
4.0	3.40796	3.43178
4.0	3.96988	3.93142
4.0	3.62667	3.62278
2.0	2.46625	2.46485
3.0	3.38553	3.37633
3.0	2.55223	2.55576
3.0	2.88483	2.92714
5.0	3.93732	3.89892
2.0	3.62726	3.61415
4.0	3.95761	3.95419
4.0	3.46225	3.43253
4.0	4.03148	4.02348
3.0	4.10363	4.09532
3.0	2.26822	2.24775
2.0	3.14031	3.1393
4.0	3.70946	3.69956
3.0	3.51959	3.51275
4.0	4.3033	4.29614
3.0	3.1984	3.21579
3.0	3.67364	3.69237
3.0	3.2939	3.30819
3.0	3.77545	3.76479
1.0	2.71375	2.71944
4.0	3.99582	3.97191
4.0	3.92336	3.92109
1.0	3.15821	3.18496
4.0	3.47586	3.43281
3.0	4.40968	4.45524
5.0	4.26336	4.25915
2.0	3.52046	3.54256
3.0	3.4692	3.43906
3.0	2.6191	2.60236
4.0	3.84247	3.84746
3.0	3.19015	3.19856
3.0	3.39261	3.35994
4.0	4.43223	4.43415
4.0	3.91107	3.91445
4.0	3.67376	3.71056
3.0	3.22581	3.21588
4.0	3.88487	3.87666
3.0	3.57375	3.52331
4.0	3.99448	3.97035
3.0	3.5567	3.54681
3.0	4.05667	4.0741
2.0	2.81017	2.79277
4.0	3.74398	3.71343
5.0	4.43557	4.4042
5.0	3.95578	3.96845
1.0	1.38447	1.36739
3.0	2.93688	2.93969
4.0	3.80163	3.79435
3.0	3.91154	3.9367
4.0	3.64407	3.66045
4.0	3.31787	3.30607
5.0	3.68803	3.7147
4.0	3.55443	3.61749
2.0	2.20084	2.19842
4.0	4.26936	4.22851
4.0	3.83034	3.8213
5.0	4.68091	4.68399
4.0	3.6228	3.60156
4.0	3.99005	3.97543
2.0	3.67754	3.63159
2.0	3.26336	3.2666
5.0	4.42147	4.40219
5.0	3.58759	3.54991
4.0	3.74597	3.7486
4.0	4.20731	4.23123
4.0	3.75334	3.74525
4.0	3.81882	3.82173
4.0	4.03688	4.021
4.0	3.97696	4.00443
3.0	4.01558	4.01892
4.0	4.38626	4.3645
5.0	3.08214	3.0704
4.0	3.74539	3.73554
3.0	3.73833	3.72549
4.0	3.78583	3.78022
4.0	3.74444	3.7518
4.0	3.92674	3.95959
4.0	4.1245	4.13543
4.0	3.7528	3.74801
1.0	3.89265	3.88846
3.0	3.31319	3.27473
4.0	3.60507	3.59573
3.0	3.43113	3.45898
4.0	3.6348	3.62371
2.0	2.35986	2.35957
4.0	4.3891	4.38921
3.0	2.69866	2.7098
4.0	3.9646	4.02785
4.0	3.33366	3.30349
3.0	3.07799	3.07371
4.0	3.64756	3.65476
5.0	4.1148	4.11687
4.0	3.71856	3.72413
3.0	3.33537	3.3089
4.0	4.52638	4.52151
4.0	4.05249	3.99916
4.0	4.34525	4.35786
5.0	3.19271	3.17062
4.0	3.47286	3.48603
4.0	3.66502	3.6182
4.0	4.04279	4.0257
3.0	3.71427	3.72567
3.0	3.32483	3.32238
4.0	3.98098	3.95189
3.0	3.51168	3.50571
3.0	3.46729	3.48724
5.0	3.92259	3.91363
3.0	3.48985	3.48198
2.0	3.02021	3.01233
4.0	3.88201	3.869
4.0	4.13627	4.10615
4.0	4.55881	4.63868
4.0	3.76604	3.76503
4.0	3.31053	3.29383
2.0	3.1707	3.18825
5.0	4.11328	4.11932
4.0	3.5668	3.57117
5.0	4.25693	4.25639
3.0	2.11599	2.14071
3.0	3.29062	3.25999
3.0	3.52164	3.55557
2.0	2.76032	2.79029
2.0	3.18607	3.17057
4.0	3.71324	3.73048
3.0	3.33345	3.3294
4.0	3.99168	4.02037
4.0	3.75916	3.82026
3.0	2.96583	2.97865
4.0	3.97287	3.97055
3.0	3.71745	3.72196
4.0	3.23798	3.22054
3.0	4.19604	4.20748
3.0	3.3875	3.40692
4.0	4.01156	4.04418
4.0	3.91763	3.90882
4.0	4.03184	4.00171
4.0	3.98588	3.97207
4.0	4.31148	4.29382
4.0	3.62772	3.64584
3.0	3.14875	3.17442
3.0	3.5032	3.47378
4.0	4.23453	4.224
4.0	3.08878	3.09533
3.0	3.53506	3.52735
4.0	4.13969	4.16078
2.0	3.04174	3.07037
4.0	4.01411	4.00612
4.0	3.95598	3.92506
4.0	3.68214	3.70377
5.0	4.03541	4.08564
3.0	3.50943	3.48678
3.0	3.36511	3.32463
4.0	4.05901	4.05319
4.0	3.62193	3.58263
5.0	3.33647	3.33507
4.0	3.64319	3.65745
5.0	2.41406	2.41073
4.0	3.07047	3.0693
4.0	3.87721	3.86548
2.0	2.9528	2.94234
3.0	2.89054	2.89219
4.0	3.98087	3.99641
4.0	4.17678	4.18553
4.0	4.11227	4.11249
4.0	3.29298	3.3028
4.0	4.08356	4.09966
3.0	3.26981	3.25484
4.0	4.14145	4.12225
3.0	3.32776	3.34267
3.0	3.32195	3.30021
2.0	3.66195	3.66529
3.0	3.80044	3.79702
3.0	3.75861	3.78929
4.0	3.72056	3.7172
3.0	3.81049	3.82263
4.0	3.87817	3.87521
4.0	3.57255	3.56169
3.0	3.33839	3.32504
4.0	3.29247	3.30198
5.0	4.20174	4.22411
5.0	3.88833	3.89138
3.0	3.78174	3.7215
4.0	3.99072	3.98831
3.0	2.83187	2.83722
3.0	3.4726	3.47787
4.0	3.94064	3.95645
3.0	3.36397	3.34028
3.0	3.76841	3.76577
4.0	3.59319	3.5887
5.0	3.77233	3.74822
4.0	3.94696	3.96897
3.0	3.00337	3.05384
3.0	3.05339	3.04431
4.0	3.56679	3.55354
4.0	4.70669	4.75125
4.0	4.04265	4.02259
4.0	3.93649	3.91444
3.0	3.77272	3.77301
3.0	3.39119	3.33984
3.0	3.66445	3.61225
3.0	3.32047	3.32087
3.0	3.69419	3.69081
4.0	3.75606	3.75951
4.0	3.86037	3.86244
4.0	3.69716	3.64703
5.0	3.9667	3.94854
3.0	3.4706	3.47272
4.0	3.91225	3.96981
3.0	3.03223	3.01772
3.0	2.95389	2.9543
4.0	3.70733	3.68948
4.0	3.82665	3.84138
5.0	3.69766	3.68581
1.0	3.25593	3.2917
1.0	2.32369	2.31469
2.0	3.31373	3.32406
4.0	3.93307	3.94997
5.0	3.83661	3.80049
5.0	4.03727	4.01771
4.0	3.1853	3.17436
4.0	3.94937	3.95006
5.0	4.07884	4.09528
4.0	3.97026	3.92207
3.0	2.76842	2.78045
4.0	3.9807	3.93617
3.0	2.49553	2.49582
4.0	4.19435	4.20114
3.0	3.0494	3.03697
3.0	3.42699	3.43732
3.0	2.97364	2.98971
